0, 35, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 
51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 
49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 
49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 34, 0, 0
,
0, 35, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 
50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 
48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 
48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 34, 0, 0
,
0, 35, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 
52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 
49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 
49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 34, 0, 0
,
0, 35, 3, 3, 25, 20, 20, 20, 20, 20, 20, 20, 20, 20, 97, 20, 
24, 30, 31, 25, 20, 97, 20, 20, 24, 3, 3, 25, 20, 20, 97, 20, 
20, 20, 97, 20, 20, 24, 30, 32, 31, 25, 20, 20, 97, 20, 20, 24, 
30, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 31, 34, 0, 0
,
0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 82, 82, 82, 82, 96, 82, 
19, 0, 0, 18, 82, 96, 82, 82, 19, 3, 3, 18, 82, 82, 96, 82, 
82, 82, 96, 82, 82, 19, 0, 0, 0, 18, 82, 82, 96, 82, 82, 19, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0
,
0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 82, 82, 82, 82, 96, 82, 
19, 0, 0, 18, 82, 96, 82, 82, 19, 3, 3, 18, 82, 82, 96, 82, 
82, 82, 96, 82, 82, 19, 0, 0, 0, 18, 82, 82, 96, 82, 82, 19, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0
,
0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 82, 82, 82, 82, 96, 82, 
19, 0, 0, 18, 82, 96, 82, 82, 19, 3, 3, 18, 82, 82, 96, 82, 
82, 82, 96, 82, 82, 19, 0, 0, 0, 18, 82, 82, 96, 82, 82, 19, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0
,
0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 82, 82, 82, 82, 96, 82, 
19, 0, 0, 18, 82, 96, 82, 82, 19, 3, 3, 18, 82, 82, 96, 82, 
82, 82, 96, 82, 82, 19, 0, 0, 0, 18, 82, 82, 96, 82, 82, 19, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0
,
0, 35, 3, 3, 22, 29, 82, 82, 82, 82, 82, 82, 28, 21, 98, 21, 
23, 0, 0, 22, 21, 98, 21, 21, 23, 3, 3, 22, 21, 21, 98, 21, 
21, 21, 98, 21, 21, 23, 0, 0, 0, 22, 21, 21, 98, 21, 21, 23, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0
,
0, 42, 33, 33, 38, 18, 82, 82, 82, 82, 82, 82, 19, 37, 33, 33, 
33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 
33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 
33, 33, 33, 38, 25, 20, 20, 20, 24, 37, 33, 33, 33, 41, 0, 0
,
0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 82, 19, 34, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 35, 18, 82, 82, 82, 19, 34, 0, 0, 0, 0, 0, 0
,
0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 82, 19, 34, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 35, 18, 82, 82, 82, 19, 34, 0, 0, 0, 0, 0, 0
,
